filename, speed, steer, throttle, brake
481.bmp, 15.715750, 0.500000, 0.941177, 1.0
482.bmp, 15.710102, 0.500000, 0.941177, 1.0
483.bmp, 15.741919, 0.500000, 0.941177, 1.0
484.bmp, 15.877046, 0.500000, 0.941177, 1.0
485.bmp, 15.960533, 0.500000, 0.941177, 1.0
486.bmp, 16.022833, 0.495605, 0.941177, 1.0
487.bmp, 16.093161, 0.495605, 0.941177, 1.0
488.bmp, 16.170351, 0.495209, 0.941177, 1.0
489.bmp, 16.249338, 0.494019, 0.941177, 1.0
490.bmp, 16.375401, 0.492432, 0.941177, 1.0
491.bmp, 16.528704, 0.494415, 0.941177, 1.0
492.bmp, 16.622833, 0.494415, 0.941177, 1.0
493.bmp, 16.764746, 0.500000, 0.941177, 1.0
494.bmp, 16.882328, 0.494812, 0.941177, 1.0
495.bmp, 16.948729, 0.493622, 0.941177, 1.0
496.bmp, 16.995712, 0.491241, 0.941177, 1.0
497.bmp, 17.028166, 0.489655, 0.941177, 1.0
498.bmp, 17.064316, 0.500000, 0.941177, 1.0
499.bmp, 17.058949, 0.500000, 0.941177, 1.0
500.bmp, 17.028082, 0.500000, 0.941177, 1.0
501.bmp, 16.973185, 0.500000, 0.941177, 1.0
502.bmp, 16.907253, 0.500000, 0.941177, 1.0
503.bmp, 16.859400, 0.500000, 0.941177, 1.0
504.bmp, 16.814013, 0.500000, 0.941177, 1.0
505.bmp, 16.774694, 0.500000, 0.941177, 1.0
506.bmp, 16.734482, 0.500000, 0.941177, 1.0
507.bmp, 16.690329, 0.500000, 0.941177, 1.0
508.bmp, 16.648006, 0.500000, 0.941177, 1.0
509.bmp, 16.594791, 0.500000, 0.941177, 1.0
510.bmp, 16.544508, 0.500000, 0.941177, 1.0
511.bmp, 16.495975, 0.500000, 0.941177, 1.0
512.bmp, 16.450878, 0.500000, 0.941177, 1.0
513.bmp, 16.408718, 0.500000, 0.941177, 1.0
514.bmp, 16.364119, 0.500000, 0.941177, 1.0
515.bmp, 16.334505, 0.500000, 0.941177, 1.0
516.bmp, 16.308012, 0.500000, 0.941177, 1.0
517.bmp, 16.282240, 0.500000, 0.941177, 1.0
518.bmp, 16.255781, 0.508286, 0.941177, 1.0
519.bmp, 16.220581, 0.508682, 0.941177, 1.0
520.bmp, 16.183182, 0.507904, 0.941177, 1.0
521.bmp, 16.158155, 0.505127, 0.941177, 1.0
522.bmp, 16.125057, 0.500000, 0.941177, 1.0
523.bmp, 16.100645, 0.500000, 0.941177, 1.0
524.bmp, 16.089336, 0.500000, 0.941177, 1.0
525.bmp, 16.068970, 0.500000, 0.941177, 1.0
526.bmp, 16.037077, 0.500000, 0.941177, 1.0
527.bmp, 16.001383, 0.500000, 0.941177, 1.0
528.bmp, 15.962764, 0.500000, 0.941177, 1.0
529.bmp, 15.917572, 0.500000, 0.941177, 1.0
530.bmp, 15.870620, 0.500000, 0.941177, 1.0
531.bmp, 15.827602, 0.500000, 0.941177, 1.0
532.bmp, 15.782212, 0.500000, 0.941177, 1.0
533.bmp, 15.736658, 0.500000, 0.941177, 1.0
534.bmp, 15.701977, 0.500000, 0.941177, 1.0
535.bmp, 15.663333, 0.500000, 0.941177, 1.0
536.bmp, 15.618913, 0.500000, 0.941177, 1.0
537.bmp, 15.572114, 0.500000, 0.941177, 1.0
538.bmp, 15.524039, 0.500000, 0.941177, 1.0
539.bmp, 15.256504, 0.500000, 0.941177, 1.0
540.bmp, 14.700216, 0.500000, 0.941177, 1.0
541.bmp, 14.714586, 0.500000, 0.941177, 1.0
542.bmp, 14.679887, 0.500000, 0.941177, 1.0
543.bmp, 14.631433, 0.500000, 0.941177, 1.0
544.bmp, 14.580923, 0.500000, 0.941177, 1.0
545.bmp, 14.532573, 0.500000, 0.941177, 1.0
546.bmp, 14.481411, 0.500000, 0.941177, 1.0
547.bmp, 14.420098, 0.500000, 0.941177, 1.0
548.bmp, 14.355034, 0.500000, 0.941177, 1.0
549.bmp, 14.297547, 0.500000, 0.941177, 1.0
550.bmp, 14.274762, 0.500000, 0.941177, 1.0
551.bmp, 14.266776, 0.500000, 0.941177, 1.0
552.bmp, 14.234520, 0.500000, 0.941177, 1.0
553.bmp, 14.132066, 0.500000, 0.941177, 1.0
554.bmp, 14.056566, 0.500000, 0.941177, 1.0
555.bmp, 14.114704, 0.500000, 0.941177, 1.0
556.bmp, 14.175097, 0.500000, 0.941177, 1.0
557.bmp, 14.187855, 0.500000, 0.941177, 1.0
558.bmp, 14.178123, 0.500000, 0.941177, 1.0
559.bmp, 14.158401, 0.500000, 0.941177, 1.0
560.bmp, 14.152786, 0.500000, 0.941177, 1.0
561.bmp, 14.149835, 0.500000, 0.941177, 1.0
562.bmp, 14.148120, 0.500000, 0.941177, 1.0
563.bmp, 14.144018, 0.500000, 0.941177, 1.0
564.bmp, 14.134209, 0.500000, 0.941177, 1.0
565.bmp, 14.119536, 0.500000, 0.941177, 1.0
566.bmp, 14.104270, 0.500000, 0.941177, 1.0
567.bmp, 14.093629, 0.492035, 0.941177, 1.0
568.bmp, 14.079739, 0.485687, 0.941177, 1.0
569.bmp, 14.067317, 0.483704, 0.941177, 1.0
570.bmp, 14.051261, 0.481720, 0.941177, 1.0
571.bmp, 14.027733, 0.474579, 0.941177, 1.0
572.bmp, 13.998589, 0.472198, 0.941177, 1.0
573.bmp, 13.973171, 0.474182, 0.941177, 1.0
574.bmp, 13.943341, 0.474976, 0.941177, 1.0
575.bmp, 13.914008, 0.473785, 0.941177, 1.0
576.bmp, 13.880573, 0.472595, 0.941177, 1.0
577.bmp, 13.855353, 0.472198, 0.941177, 1.0
578.bmp, 13.819036, 0.472198, 0.941177, 1.0
579.bmp, 13.759543, 0.472595, 0.941177, 1.0
580.bmp, 13.705903, 0.476166, 0.941177, 1.0
581.bmp, 13.652673, 0.491241, 0.941177, 1.0
582.bmp, 13.582331, 0.491241, 0.941177, 1.0
583.bmp, 13.510157, 0.492432, 0.941177, 1.0
584.bmp, 13.446403, 0.492432, 0.941177, 1.0
585.bmp, 13.378865, 0.489655, 0.941177, 1.0
586.bmp, 13.317548, 0.489655, 0.941177, 1.0
587.bmp, 13.264050, 0.486481, 0.941177, 1.0
588.bmp, 13.202775, 0.487274, 0.941177, 1.0
589.bmp, 13.139615, 0.500000, 0.941177, 1.0
590.bmp, 13.081797, 0.500000, 0.941177, 1.0
591.bmp, 12.967951, 0.500000, 0.941177, 1.0
592.bmp, 12.957471, 0.500000, 0.937256, 1.0
593.bmp, 13.008739, 0.500000, 0.937256, 1.0
594.bmp, 12.999989, 0.500000, 0.937256, 1.0
595.bmp, 12.965645, 0.500000, 0.937256, 1.0
596.bmp, 12.923366, 0.500000, 0.937256, 1.0
597.bmp, 12.880769, 0.500000, 0.937256, 1.0
598.bmp, 12.846844, 0.500000, 0.937256, 1.0
599.bmp, 12.806071, 0.500000, 0.937256, 1.0
600.bmp, 12.763837, 0.500000, 0.937256, 1.0
601.bmp, 12.725955, 0.500000, 0.933334, 1.0
602.bmp, 12.701903, 0.500000, 0.925491, 1.0
603.bmp, 12.679581, 0.500000, 0.909805, 1.0
604.bmp, 12.688747, 0.500000, 0.890198, 1.0
605.bmp, 12.705667, 0.500000, 0.882355, 1.0
606.bmp, 12.719660, 0.506714, 0.878433, 1.0
607.bmp, 12.740568, 0.507507, 0.874512, 1.0
608.bmp, 12.776843, 0.508286, 0.874512, 1.0
609.bmp, 12.802414, 0.506317, 0.874512, 1.0
610.bmp, 12.823135, 0.500000, 0.874512, 1.0
611.bmp, 12.843201, 0.500000, 0.874512, 1.0
612.bmp, 12.869092, 0.500000, 0.874512, 1.0
613.bmp, 12.903910, 0.500000, 0.874512, 1.0
614.bmp, 12.934109, 0.500000, 0.874512, 1.0
615.bmp, 12.955892, 0.500000, 0.874512, 1.0
616.bmp, 12.982151, 0.506714, 0.874512, 1.0
617.bmp, 13.017147, 0.514618, 0.874512, 1.0
618.bmp, 13.051595, 0.522125, 0.874512, 1.0
619.bmp, 13.113846, 0.523315, 0.874512, 1.0
620.bmp, 13.167482, 0.528046, 0.874512, 1.0
621.bmp, 13.195945, 0.535965, 0.874512, 1.0
622.bmp, 13.189578, 0.542679, 0.874512, 1.0
623.bmp, 13.166444, 0.546631, 0.874512, 1.0
624.bmp, 13.120957, 0.549393, 0.874512, 1.0
625.bmp, 13.059708, 0.551376, 0.874512, 1.0
626.bmp, 12.972802, 0.551376, 0.874512, 1.0
627.bmp, 12.874411, 0.552948, 0.874512, 1.0
628.bmp, 12.783254, 0.552551, 0.874512, 1.0
629.bmp, 12.695244, 0.537537, 0.874512, 1.0
630.bmp, 12.631508, 0.500000, 0.874512, 1.0
631.bmp, 12.608445, 0.500000, 0.874512, 1.0
632.bmp, 12.621036, 0.500000, 0.874512, 1.0
633.bmp, 12.653868, 0.500000, 0.874512, 1.0
634.bmp, 12.712246, 0.500000, 0.874512, 1.0
635.bmp, 12.785333, 0.500000, 0.874512, 1.0
636.bmp, 12.938761, 0.500000, 0.874512, 1.0
637.bmp, 13.076159, 0.500000, 0.874512, 1.0
638.bmp, 13.203887, 0.500000, 0.874512, 1.0
639.bmp, 13.359507, 0.500000, 0.874512, 1.0
640.bmp, 13.537292, 0.500000, 0.874512, 1.0
641.bmp, 13.728811, 0.504333, 0.874512, 1.0
642.bmp, 13.934194, 0.500000, 0.874512, 1.0
643.bmp, 14.144878, 0.500000, 0.874512, 1.0
644.bmp, 14.348034, 0.500000, 0.874512, 1.0
645.bmp, 14.549586, 0.500000, 0.874512, 1.0
646.bmp, 14.761436, 0.500000, 0.874512, 1.0
647.bmp, 15.050974, 0.500000, 0.874512, 1.0
648.bmp, 15.351818, 0.500000, 0.874512, 1.0
649.bmp, 15.545012, 0.500000, 0.874512, 1.0
650.bmp, 15.715034, 0.500000, 0.874512, 1.0
651.bmp, 15.874877, 0.500000, 0.874512, 1.0
652.bmp, 15.823502, 0.500000, 0.874512, 1.0
653.bmp, 15.936692, 0.500000, 0.874512, 1.0
654.bmp, 16.042036, 0.500000, 0.874512, 1.0
655.bmp, 16.139677, 0.500000, 0.874512, 1.0
656.bmp, 16.188366, 0.500000, 0.890198, 1.0
657.bmp, 16.650324, 0.500000, 0.894119, 1.0
658.bmp, 16.818066, 0.500000, 0.894119, 1.0
659.bmp, 16.880390, 0.500000, 0.929413, 1.0
660.bmp, 16.879660, 0.500000, 0.945099, 1.0
661.bmp, 16.849541, 0.500000, 0.952942, 1.0
662.bmp, 16.805618, 0.500000, 0.952942, 1.0
663.bmp, 16.755388, 0.500000, 0.956863, 1.0
664.bmp, 16.701900, 0.500000, 0.956863, 1.0
665.bmp, 16.648853, 0.500000, 0.956863, 1.0
666.bmp, 16.594698, 0.500000, 0.960785, 1.0
667.bmp, 16.101488, 0.500000, 1.000000, 1.0
668.bmp, 15.393095, 0.500000, 1.000000, 1.0
669.bmp, 14.636901, 0.500000, 1.000000, 1.0
670.bmp, 13.997692, 0.500000, 1.000000, 1.0
671.bmp, 13.311842, 0.500000, 1.000000, 1.0
672.bmp, 12.769320, 0.500000, 1.000000, 1.0
673.bmp, 12.063887, 0.485291, 1.000000, 0.913727
674.bmp, 11.201860, 0.472198, 1.000000, 0.854904
675.bmp, 10.263760, 0.453552, 1.000000, 0.866669
676.bmp, 9.242067, 0.429337, 1.000000, 0.815689
677.bmp, 8.078536, 0.403946, 1.000000, 0.913727
678.bmp, 7.406544, 0.378479, 1.000000, 1.0
679.bmp, 6.987080, 0.365753, 1.000000, 1.0
680.bmp, 6.301730, 0.363770, 1.000000, 1.0
681.bmp, 5.603559, 0.360977, 1.000000, 1.0
682.bmp, 4.911572, 0.358200, 1.000000, 1.0
683.bmp, 4.218724, 0.359390, 1.000000, 1.0
684.bmp, 3.539252, 0.362167, 1.000000, 1.0
685.bmp, 2.868581, 0.377289, 1.000000, 1.0
686.bmp, 2.217638, 0.390823, 1.000000, 1.0
687.bmp, 1.579588, 0.392807, 1.000000, 1.0
688.bmp, 1.756880, 0.395996, 0.764709, 1.0
689.bmp, 2.321382, 0.395996, 0.760788, 1.0
690.bmp, 2.895913, 0.395599, 0.756866, 1.0
691.bmp, 3.469554, 0.394806, 0.756866, 1.0
692.bmp, 4.069953, 0.393204, 0.749023, 1.0
693.bmp, 4.730562, 0.393204, 0.705887, 1.0
694.bmp, 5.436826, 0.393204, 0.701965, 1.0
695.bmp, 6.156735, 0.393204, 0.701965, 1.0
696.bmp, 6.877008, 0.396393, 0.701965, 1.0
697.bmp, 7.603139, 0.407516, 0.725494, 1.0
698.bmp, 8.254274, 0.424973, 0.764709, 1.0
699.bmp, 8.819757, 0.430923, 0.764709, 1.0
700.bmp, 8.962598, 0.431320, 0.768631, 1.0
701.bmp, 9.302272, 0.431320, 0.768631, 1.0
702.bmp, 9.592797, 0.432510, 0.768631, 1.0
703.bmp, 9.938893, 0.440445, 0.772552, 1.0
704.bmp, 10.260238, 0.450378, 0.772552, 1.0
705.bmp, 10.549522, 0.457123, 0.803925, 1.0
706.bmp, 10.787577, 0.464661, 0.847061, 1.0
707.bmp, 10.972240, 0.465454, 0.850983, 1.0
708.bmp, 11.134274, 0.461884, 0.850983, 1.0
709.bmp, 11.309084, 0.458313, 0.850983, 1.0
710.bmp, 11.517366, 0.457916, 0.850983, 1.0
711.bmp, 11.703021, 0.459900, 0.850983, 1.0
712.bmp, 11.868035, 0.472198, 0.850983, 1.0
713.bmp, 12.023123, 0.490051, 0.850983, 1.0
714.bmp, 12.142962, 0.500000, 0.850983, 1.0
715.bmp, 12.244939, 0.500000, 0.850983, 1.0
716.bmp, 12.341305, 0.508286, 0.850983, 1.0
717.bmp, 12.442966, 0.511459, 0.850983, 1.0
718.bmp, 12.297862, 0.511459, 0.850983, 1.0
719.bmp, 12.374481, 0.509079, 0.850983, 1.0
720.bmp, 12.446424, 0.500000, 0.850983, 1.0
721.bmp, 12.542773, 0.500000, 0.850983, 1.0
722.bmp, 12.664478, 0.484497, 0.850983, 1.0
723.bmp, 12.788284, 0.483307, 0.850983, 1.0
724.bmp, 12.881420, 0.480927, 0.850983, 1.0
725.bmp, 13.001034, 0.481323, 0.854904, 1.0
726.bmp, 13.066944, 0.481323, 0.862747, 1.0
727.bmp, 13.107803, 0.484497, 0.874512, 1.0
728.bmp, 13.150957, 0.494019, 0.882355, 1.0
729.bmp, 13.193348, 0.492828, 0.886276, 1.0
730.bmp, 13.335864, 0.490448, 0.886276, 1.0
731.bmp, 13.457356, 0.486481, 0.886276, 1.0
732.bmp, 13.520353, 0.482513, 0.886276, 1.0
733.bmp, 13.559028, 0.481720, 0.913727, 1.0
734.bmp, 13.568036, 0.479736, 0.925491, 1.0
735.bmp, 13.547876, 0.479736, 0.925491, 1.0
736.bmp, 13.508929, 0.478943, 0.929413, 1.0
737.bmp, 13.467311, 0.480133, 0.964706, 1.0
738.bmp, 12.889805, 0.482910, 1.000000, 1.0
739.bmp, 12.153114, 0.484497, 1.000000, 1.0
740.bmp, 11.423477, 0.492828, 1.000000, 1.0
741.bmp, 10.740836, 0.500000, 1.000000, 1.0
742.bmp, 10.101376, 0.500000, 1.000000, 1.0
743.bmp, 9.386714, 0.500000, 1.000000, 0.823532
744.bmp, 8.364456, 0.500000, 1.000000, 0.87059
745.bmp, 7.515851, 0.514221, 1.000000, 1.0
746.bmp, 7.101328, 0.542679, 1.000000, 1.0
747.bmp, 6.447405, 0.579437, 1.000000, 1.0
748.bmp, 5.803981, 0.620926, 1.000000, 1.0
749.bmp, 5.148505, 0.664017, 1.000000, 1.0
750.bmp, 4.511620, 0.693253, 1.000000, 1.0
751.bmp, 3.885107, 0.729233, 0.992157, 1.0
752.bmp, 4.083721, 0.748993, 0.835297, 1.0
753.bmp, 4.569889, 0.763214, 0.737259, 1.0
754.bmp, 5.235467, 0.764008, 0.698044, 1.0
755.bmp, 5.976820, 0.764404, 0.690201, 1.0
756.bmp, 6.696494, 0.765594, 0.690201, 1.0
757.bmp, 7.439463, 0.765594, 0.690201, 1.0
758.bmp, 8.224512, 0.765594, 0.800003, 1.0
759.bmp, 8.762031, 0.765594, 1.000000, 1.0
760.bmp, 8.071301, 0.765991, 1.000000, 1.0
761.bmp, 7.345881, 0.765991, 1.000000, 1.0
762.bmp, 6.654471, 0.752151, 1.000000, 1.0
763.bmp, 6.711065, 0.683777, 0.862747, 1.0
764.bmp, 7.053463, 0.590103, 0.850983, 1.0
765.bmp, 7.436085, 0.510269, 0.827454, 1.0
766.bmp, 7.845376, 0.500000, 0.823532, 1.0
767.bmp, 8.264922, 0.500000, 0.815689, 1.0
768.bmp, 8.732325, 0.500000, 0.772552, 1.0
769.bmp, 8.965905, 0.500000, 0.772552, 1.0
770.bmp, 9.317324, 0.500000, 0.772552, 1.0
771.bmp, 9.668295, 0.494019, 0.772552, 1.0
772.bmp, 10.177997, 0.484894, 0.772552, 1.0
773.bmp, 10.647202, 0.476959, 0.772552, 1.0
774.bmp, 11.027933, 0.475769, 0.772552, 1.0
775.bmp, 11.371344, 0.472198, 0.772552, 1.0
776.bmp, 11.691339, 0.473389, 0.772552, 1.0
777.bmp, 11.997416, 0.476562, 0.772552, 1.0
778.bmp, 12.358086, 0.483307, 0.772552, 1.0
779.bmp, 12.417403, 0.495605, 0.772552, 1.0
780.bmp, 12.581523, 0.500000, 0.772552, 1.0
781.bmp, 12.777263, 0.500000, 0.772552, 1.0
782.bmp, 12.962134, 0.500000, 0.772552, 1.0
783.bmp, 13.156063, 0.500000, 0.772552, 1.0
784.bmp, 13.326249, 0.500000, 0.772552, 1.0
785.bmp, 13.477272, 0.500000, 0.772552, 1.0
786.bmp, 13.652567, 0.500000, 0.772552, 1.0
787.bmp, 13.860058, 0.500000, 0.772552, 1.0
788.bmp, 14.070546, 0.500000, 0.772552, 1.0
789.bmp, 14.264737, 0.500000, 0.772552, 1.0
790.bmp, 14.441355, 0.500000, 0.772552, 1.0
791.bmp, 14.597887, 0.500000, 0.772552, 1.0
792.bmp, 14.747937, 0.500000, 0.764709, 1.0
793.bmp, 14.913867, 0.500000, 0.729416, 1.0
794.bmp, 15.190910, 0.500000, 0.725494, 1.0
795.bmp, 15.778517, 0.500000, 0.713730, 1.0
796.bmp, 15.855174, 0.500000, 0.713730, 1.0
797.bmp, 16.184196, 0.500000, 0.713730, 1.0
798.bmp, 16.447500, 0.500000, 0.713730, 1.0
799.bmp, 16.708654, 0.500000, 0.768631, 1.0
800.bmp, 16.861084, 0.500000, 0.898041, 1.0
801.bmp, 16.900612, 0.500000, 0.909805, 1.0
802.bmp, 17.027447, 0.500000, 0.847061, 1.0
803.bmp, 17.198690, 0.500000, 0.827454, 1.0
804.bmp, 17.301876, 0.500000, 0.823532, 1.0
805.bmp, 17.399990, 0.500000, 0.803925, 1.0
806.bmp, 17.485996, 0.504333, 0.800003, 1.0
807.bmp, 17.554136, 0.512238, 0.800003, 1.0
808.bmp, 17.623922, 0.512238, 0.800003, 1.0
809.bmp, 17.695032, 0.506714, 0.800003, 1.0
810.bmp, 17.776520, 0.500000, 0.800003, 1.0
811.bmp, 17.861565, 0.500000, 0.800003, 1.0
812.bmp, 17.948456, 0.500000, 0.800003, 1.0
813.bmp, 18.033390, 0.500000, 0.800003, 1.0
814.bmp, 18.109848, 0.500000, 0.800003, 1.0
815.bmp, 18.184317, 0.500000, 0.800003, 1.0
816.bmp, 18.271322, 0.500000, 0.800003, 1.0
817.bmp, 18.356184, 0.500000, 0.800003, 1.0
818.bmp, 18.441906, 0.500000, 0.803925, 1.0
819.bmp, 18.535593, 0.505127, 0.811768, 1.0
820.bmp, 18.417385, 0.508682, 0.843140, 1.0
821.bmp, 18.449028, 0.509872, 0.847061, 1.0
822.bmp, 18.484909, 0.510666, 0.847061, 1.0
823.bmp, 18.526052, 0.509476, 0.847061, 1.0
824.bmp, 18.568321, 0.500000, 0.847061, 1.0
825.bmp, 18.639597, 0.500000, 0.847061, 1.0
826.bmp, 18.693399, 0.500000, 0.847061, 1.0
827.bmp, 18.749218, 0.500000, 0.847061, 1.0
828.bmp, 18.782352, 0.500000, 0.847061, 1.0
829.bmp, 18.786001, 0.500000, 0.858826, 1.0
830.bmp, 18.782909, 0.500000, 0.862747, 1.0
831.bmp, 18.778534, 0.500000, 0.862747, 1.0
832.bmp, 18.781361, 0.500000, 0.862747, 1.0
833.bmp, 18.771294, 0.495605, 0.862747, 1.0
834.bmp, 18.760832, 0.494415, 0.858826, 1.0
835.bmp, 18.774096, 0.500000, 0.858826, 1.0
836.bmp, 18.773970, 0.500000, 0.858826, 1.0
837.bmp, 18.767170, 0.500000, 0.858826, 1.0
838.bmp, 18.761662, 0.500000, 0.858826, 1.0
839.bmp, 18.766348, 0.500000, 0.858826, 1.0
840.bmp, 18.771055, 0.500000, 0.858826, 1.0
841.bmp, 18.769382, 0.500000, 0.858826, 1.0
842.bmp, 18.761871, 0.500000, 0.858826, 1.0
843.bmp, 18.749786, 0.500000, 0.858826, 1.0
844.bmp, 18.746365, 0.500000, 0.858826, 1.0
845.bmp, 18.752604, 0.500000, 0.858826, 1.0
846.bmp, 18.761532, 0.500000, 0.858826, 1.0
847.bmp, 18.753181, 0.500000, 0.858826, 1.0
848.bmp, 18.708359, 0.500000, 0.862747, 1.0
849.bmp, 18.677591, 0.500000, 0.874512, 1.0
850.bmp, 18.644131, 0.500000, 0.878433, 1.0
851.bmp, 18.616589, 0.500000, 0.882355, 1.0
852.bmp, 18.594194, 0.500000, 0.882355, 1.0
853.bmp, 18.594320, 0.500000, 0.882355, 1.0
854.bmp, 18.563473, 0.500000, 0.882355, 1.0
855.bmp, 18.529108, 0.500000, 0.882355, 1.0
856.bmp, 18.523628, 0.500000, 0.882355, 1.0
857.bmp, 18.562550, 0.500000, 0.882355, 1.0
858.bmp, 18.606659, 0.500000, 0.882355, 1.0
859.bmp, 18.698576, 0.500000, 0.882355, 1.0
860.bmp, 18.769590, 0.500000, 0.882355, 1.0
861.bmp, 18.853987, 0.500000, 0.882355, 1.0
862.bmp, 18.890747, 0.500000, 0.882355, 1.0
863.bmp, 18.884073, 0.500000, 0.882355, 1.0
864.bmp, 18.865492, 0.500000, 0.882355, 1.0
865.bmp, 18.835726, 0.500000, 0.882355, 1.0
866.bmp, 18.801245, 0.500000, 0.882355, 1.0
867.bmp, 18.786451, 0.500000, 0.882355, 1.0
868.bmp, 18.787859, 0.500000, 0.882355, 1.0
869.bmp, 18.810442, 0.500000, 0.882355, 1.0
870.bmp, 18.817783, 0.500000, 0.882355, 1.0
871.bmp, 18.803709, 0.500000, 0.882355, 1.0
872.bmp, 18.785618, 0.500000, 0.882355, 1.0
873.bmp, 18.763161, 0.500000, 0.882355, 1.0
874.bmp, 18.738012, 0.500000, 0.882355, 1.0
875.bmp, 18.711199, 0.500000, 0.882355, 1.0
876.bmp, 18.690010, 0.500000, 0.882355, 1.0
877.bmp, 18.679819, 0.500000, 0.882355, 1.0
878.bmp, 18.674561, 0.500000, 0.882355, 1.0
879.bmp, 18.656710, 0.500000, 0.882355, 1.0
880.bmp, 18.639219, 0.500000, 0.882355, 1.0
881.bmp, 18.615931, 0.500000, 0.882355, 1.0
882.bmp, 18.600965, 0.500000, 0.882355, 1.0
883.bmp, 18.578844, 0.500000, 0.882355, 1.0
884.bmp, 18.555548, 0.500000, 0.882355, 1.0
885.bmp, 18.537096, 0.500000, 0.882355, 1.0
886.bmp, 18.521465, 0.500000, 0.882355, 1.0
887.bmp, 18.495298, 0.500000, 0.960785, 1.0
888.bmp, 18.495298, 0.500000, 0.984314, 1.0
889.bmp, 18.356588, 0.500000, 0.980392, 1.0
890.bmp, 18.282211, 0.500000, 0.972549, 1.0
891.bmp, 18.201435, 0.500000, 0.972549, 1.0
892.bmp, 18.137886, 0.500000, 0.968628, 1.0
893.bmp, 18.092651, 0.500000, 0.937256, 1.0
894.bmp, 18.137877, 0.500000, 0.933334, 1.0
895.bmp, 18.143948, 0.500000, 0.933334, 1.0
896.bmp, 18.134022, 0.495605, 0.933334, 1.0
897.bmp, 18.141020, 0.500000, 0.933334, 1.0
898.bmp, 18.114985, 0.500000, 0.933334, 1.0
899.bmp, 18.062620, 0.495605, 0.933334, 1.0
900.bmp, 18.005711, 0.495209, 0.933334, 1.0
901.bmp, 17.974709, 0.500000, 0.933334, 1.0
902.bmp, 17.962870, 0.500000, 0.933334, 1.0
903.bmp, 17.983753, 0.500000, 0.933334, 1.0
904.bmp, 17.960831, 0.500000, 0.933334, 1.0
905.bmp, 17.908855, 0.500000, 0.933334, 1.0
906.bmp, 17.853327, 0.500000, 0.933334, 1.0
907.bmp, 17.806103, 0.500000, 0.933334, 1.0
908.bmp, 17.758837, 0.500000, 0.933334, 1.0
909.bmp, 17.718849, 0.500000, 0.933334, 1.0
910.bmp, 17.676941, 0.500000, 0.933334, 1.0
911.bmp, 17.628786, 0.500000, 0.933334, 1.0
912.bmp, 17.578030, 0.500000, 0.933334, 1.0
913.bmp, 17.542530, 0.500000, 0.933334, 1.0
914.bmp, 17.504988, 0.500000, 0.933334, 1.0
915.bmp, 17.459883, 0.500000, 0.933334, 1.0
916.bmp, 17.424751, 0.500000, 0.933334, 1.0
917.bmp, 17.395435, 0.500000, 0.933334, 1.0
918.bmp, 17.380024, 0.500000, 0.933334, 1.0
919.bmp, 17.361002, 0.500000, 0.933334, 1.0
920.bmp, 17.338802, 0.500000, 0.933334, 1.0
921.bmp, 17.304071, 0.500000, 0.933334, 1.0
922.bmp, 17.254839, 0.500000, 0.933334, 1.0
923.bmp, 17.202635, 0.500000, 0.933334, 1.0
924.bmp, 17.152071, 0.500000, 0.933334, 1.0
925.bmp, 17.130905, 0.500000, 0.933334, 1.0
926.bmp, 17.138210, 0.500000, 0.933334, 1.0
927.bmp, 17.112799, 0.500000, 0.933334, 1.0
928.bmp, 17.070389, 0.500000, 0.933334, 1.0
929.bmp, 17.041372, 0.500000, 0.933334, 1.0
930.bmp, 17.075836, 0.500000, 0.933334, 1.0
931.bmp, 17.101036, 0.500000, 0.933334, 1.0
932.bmp, 17.095631, 0.500000, 0.933334, 1.0
933.bmp, 17.103722, 0.500000, 0.925491, 1.0
934.bmp, 17.057064, 0.500000, 0.921570, 1.0
935.bmp, 17.065447, 0.500000, 0.921570, 1.0
936.bmp, 17.056620, 0.500000, 0.921570, 1.0
937.bmp, 17.035402, 0.500000, 0.921570, 1.0
938.bmp, 17.017866, 0.500000, 0.921570, 1.0
939.bmp, 17.010872, 0.500000, 0.921570, 1.0
940.bmp, 17.022360, 0.500000, 0.921570, 1.0
941.bmp, 17.058449, 0.500000, 0.921570, 1.0
942.bmp, 17.097441, 0.505524, 0.921570, 1.0
943.bmp, 17.145710, 0.508682, 0.921570, 1.0
944.bmp, 17.201118, 0.509872, 0.921570, 1.0
945.bmp, 17.267799, 0.509872, 0.921570, 1.0
946.bmp, 17.331528, 0.509079, 0.921570, 1.0
947.bmp, 17.499153, 0.504730, 0.921570, 1.0
948.bmp, 17.650391, 0.500000, 0.921570, 1.0
949.bmp, 17.770164, 0.500000, 0.921570, 1.0
950.bmp, 17.896259, 0.500000, 0.921570, 1.0
951.bmp, 17.999105, 0.500000, 0.929413, 1.0
952.bmp, 17.480846, 0.500000, 1.000000, 1.0
953.bmp, 16.834433, 0.500000, 1.000000, 1.0
954.bmp, 16.142113, 0.500000, 1.000000, 0.909805
955.bmp, 14.662254, 0.500000, 1.000000, 0.6353
956.bmp, 12.591289, 0.500000, 1.000000, 0.654907
957.bmp, 10.760745, 0.500000, 1.000000, 0.701965
958.bmp, 9.248360, 0.483307, 1.000000, 0.901962
959.bmp, 8.575197, 0.462280, 1.000000, 1.0
960.bmp, 7.905272, 0.438065, 1.000000, 1.0
961.bmp, 7.229179, 0.403549, 1.000000, 1.0
